GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC23,TOT_HOUS23,LESS_10K23,10K_15K23,15K_20K23,20K_25K23,25K_30K23,30K_35K23,35K_40K23,40K_45K23,45K_50K23,50K_60K23,60K_75K23,75K_100K23,100_125K23,125_150K23,150_200K23,200K_MOR23
120050009003,12, Florida,005, Bay County,69473.0,593,0,0,19,8,8,15,74,40,0,22,173,57,89,0,30,58
120050009004,12, Florida,005, Bay County,,282,11,0,0,0,41,0,0,0,49,50,0,9,34,57,0,31
120050010001,12, Florida,005, Bay County,71250.0,400,0,0,7,0,56,0,0,0,66,64,8,56,94,43,0,6
120050010002,12, Florida,005, Bay County,37130.0,394,39,47,9,27,26,3,64,9,73,16,30,34,12,0,0,5
120050011001,12, Florida,005, Bay County,60083.0,679,0,108,47,9,25,14,0,23,77,36,65,207,37,25,6,0
120050011002,12, Florida,005, Bay County,56753.0,666,56,0,0,0,0,11,155,10,13,124,89,0,45,58,0,105
120050011003,12, Florida,005, Bay County,40972.0,706,56,33,76,37,0,18,105,143,52,10,131,45,0,0,0,0
120050012001,12, Florida,005, Bay County,,450,30,24,0,34,107,42,0,0,18,10,48,23,107,7,0,0
120050012002,12, Florida,005, Bay County,52813.0,643,10,102,0,10,74,9,32,61,12,52,56,37,97,14,70,7
120050013011,12, Florida,005, Bay County,68839.0,293,0,0,18,38,28,14,17,16,0,8,14,77,9,0,24,30
120050013012,12, Florida,005, Bay County,104353.0,1477,0,17,13,8,7,56,7,146,64,182,91,110,226,125,262,163
120050013021,12, Florida,005, Bay County,76667.0,666,16,18,13,0,26,0,26,57,0,36,89,83,108,39,38,117
120050013022,12, Florida,005, Bay County,39722.0,388,17,0,0,22,19,0,153,0,40,0,9,83,19,0,0,26
120050013023,12, Florida,005, Bay County,75061.0,486,22,0,67,0,0,0,0,15,0,86,52,166,34,44,0,0
120050013024,12, Florida,005, Bay County,44358.0,511,0,0,13,11,0,105,36,109,14,46,55,87,35,0,0,0
120050013025,12, Florida,005, Bay County,118333.0,622,0,0,0,6,0,0,0,17,0,0,37,186,169,101,78,28
120050014021,12, Florida,005, Bay County,104317.0,445,12,0,0,0,0,0,12,0,13,42,35,30,156,32,37,76
120050014022,12, Florida,005, Bay County,127147.0,1103,14,57,21,12,0,0,0,0,52,46,94,93,129,97,123,365
120050014023,12, Florida,005, Bay County,60708.0,475,15,0,24,0,22,0,58,0,63,47,41,58,72,27,23,25
120050014024,12, Florida,005, Bay County,77606.0,567,11,0,14,0,18,27,0,32,20,0,159,93,61,0,132,0
120050014031,12, Florida,005, Bay County,95434.0,425,19,0,32,6,8,2,18,5,7,12,36,108,91,27,10,44
120050014032,12, Florida,005, Bay County,49792.0,299,0,38,39,3,23,14,21,0,12,21,24,30,36,29,4,5
120050014041,12, Florida,005, Bay County,63444.0,302,35,0,0,0,0,0,0,0,48,14,95,0,0,110,0,0
120050014042,12, Florida,005, Bay County,115292.0,947,30,0,16,17,53,10,0,17,0,48,51,95,192,36,234,148
120050014043,12, Florida,005, Bay County,73319.0,907,18,0,0,0,64,32,30,0,35,0,413,172,77,0,66,0
120050014044,12, Florida,005, Bay County,50472.0,724,21,0,0,68,32,38,86,84,16,138,16,100,45,66,0,14
120050015011,12, Florida,005, Bay County,81101.0,1363,31,0,8,23,0,5,0,10,26,235,298,194,134,168,135,96
120050015012,12, Florida,005, Bay County,62420.0,1069,57,0,0,23,0,3,11,106,46,122,218,78,81,87,125,112
120050015021,12, Florida,005, Bay County,77955.0,622,8,0,0,94,0,0,91,35,0,77,4,61,138,0,34,80
120050015022,12, Florida,005, Bay County,84496.0,595,7,29,0,28,14,12,0,20,33,17,84,153,134,23,29,12
120050015023,12, Florida,005, Bay County,66500.0,206,0,5,7,29,0,8,11,23,0,11,24,11,27,0,50,0
120050015024,12, Florida,005, Bay County,101343.0,750,37,0,0,3,0,25,9,34,0,17,35,186,189,46,63,106
120050016001,12, Florida,005, Bay County,29766.0,425,42,0,0,0,184,18,15,42,6,19,34,15,27,0,0,23
120050016002,12, Florida,005, Bay County,24835.0,439,33,6,46,144,28,9,49,36,14,10,0,25,39,0,0,0
120050016003,12, Florida,005, Bay County,,212,127,11,16,0,0,0,0,11,0,0,13,34,0,0,0,0
120050016004,12, Florida,005, Bay County,,120,45,0,25,0,0,0,0,12,0,38,0,0,0,0,0,0
120050017001,12, Florida,005, Bay County,44844.0,529,44,18,78,41,32,10,34,8,104,11,74,46,0,29,0,0
120050017002,12, Florida,005, Bay County,52957.0,517,0,58,92,21,0,18,36,12,14,76,20,62,82,26,0,0
120050018001,12, Florida,005, Bay County,58845.0,507,7,0,92,14,5,20,25,27,22,72,66,63,37,37,12,8
120050019001,12, Florida,005, Bay County,52125.0,283,20,5,32,0,0,11,14,34,0,30,13,43,19,0,38,24
120050019002,12, Florida,005, Bay County,79152.0,433,20,8,9,21,10,11,0,13,9,24,64,72,114,11,0,47
120050019003,12, Florida,005, Bay County,90580.0,709,86,0,0,0,49,9,27,62,0,27,33,83,112,39,15,167
120050019004,12, Florida,005, Bay County,75341.0,406,70,0,11,0,0,18,14,10,6,8,57,111,29,23,36,13
120050020001,12, Florida,005, Bay County,28938.0,307,34,16,75,17,20,58,16,0,0,29,6,25,11,0,0,0
120050020002,12, Florida,005, Bay County,38182.0,422,16,75,51,14,6,33,24,4,15,8,81,42,47,0,6,0
120050022001,12, Florida,005, Bay County,31993.0,288,19,17,10,43,0,69,30,16,0,0,19,65,0,0,0,0
120050022002,12, Florida,005, Bay County,51257.0,655,54,11,0,10,0,41,42,76,5,257,73,53,0,0,24,9
120050022003,12, Florida,005, Bay County,53026.0,664,38,25,33,25,62,2,24,65,26,162,65,14,73,0,7,43
120050023001,12, Florida,005, Bay County,77596.0,836,0,0,9,28,8,60,16,104,119,9,63,277,32,57,44,10
120050023002,12, Florida,005, Bay County,61798.0,913,17,25,20,76,9,6,36,34,114,67,168,113,95,34,0,99
120050024001,12, Florida,005, Bay County,53413.0,385,14,18,41,0,9,33,4,12,28,64,83,35,20,24,0,0
120050024002,12, Florida,005, Bay County,41875.0,872,122,103,21,0,98,72,8,89,44,62,83,74,24,50,22,0
120050024003,12, Florida,005, Bay County,43594.0,384,0,21,44,44,0,52,24,16,22,20,33,24,0,39,23,22
120050025001,12, Florida,005, Bay County,112893.0,1074,9,37,0,0,18,16,36,8,25,78,43,244,151,94,126,189
120050025002,12, Florida,005, Bay County,61118.0,163,0,19,0,20,0,0,24,0,0,10,47,13,10,0,9,11
120050026041,12, Florida,005, Bay County,45789.0,494,0,20,85,0,0,19,69,0,182,55,44,0,0,0,20,0
120050026042,12, Florida,005, Bay County,113154.0,1256,19,34,0,45,0,52,0,0,17,106,136,81,319,126,135,186
120050026043,12, Florida,005, Bay County,50093.0,654,20,137,23,24,0,28,0,0,92,91,37,50,69,26,27,30
120050026044,12, Florida,005, Bay County,80347.0,417,63,0,0,0,23,0,0,0,66,18,0,137,18,24,53,15
120050026045,12, Florida,005, Bay County,59066.0,824,18,18,0,75,0,50,19,59,18,229,164,146,0,0,28,0
120050026051,12, Florida,005, Bay County,78333.0,864,106,44,14,0,36,10,14,57,10,29,72,164,13,139,42,114
120050026061,12, Florida,005, Bay County,123725.0,385,12,0,0,0,8,19,16,0,31,5,18,48,61,37,61,69
120050026062,12, Florida,005, Bay County,71719.0,534,51,13,23,25,0,20,28,0,0,33,79,124,31,24,7,76
120050026071,12, Florida,005, Bay County,52396.0,640,39,4,26,47,10,38,13,39,35,115,30,45,51,20,89,39
120050026081,12, Florida,005, Bay County,100882.0,1262,68,25,47,24,0,22,13,0,77,35,69,233,98,99,144,308
120050026082,12, Florida,005, Bay County,67083.0,486,28,0,0,0,25,44,7,60,22,21,40,39,31,0,36,133
120050026091,12, Florida,005, Bay County,102738.0,512,21,6,39,0,40,0,18,6,32,19,41,28,94,34,37,97
120050026092,12, Florida,005, Bay County,90325.0,563,0,10,0,0,7,29,0,11,0,109,97,67,66,72,57,38
120050026093,12, Florida,005, Bay County,71250.0,1289,47,32,14,40,65,16,27,49,104,37,218,254,143,53,45,145
120050027031,12, Florida,005, Bay County,82440.0,1040,0,10,0,29,0,0,41,41,87,79,192,90,57,122,150,142
120050027032,12, Florida,005, Bay County,92661.0,518,12,28,0,9,0,12,0,58,0,47,52,112,21,40,54,73
120050027061,12, Florida,005, Bay County,76602.0,461,0,0,12,19,0,0,18,0,17,60,59,101,55,12,79,29
120050027062,12, Florida,005, Bay County,64384.0,862,47,5,140,0,0,0,0,112,17,55,186,136,27,49,44,44
120050027071,12, Florida,005, Bay County,79898.0,1536,21,0,40,14,36,16,64,43,115,44,308,286,145,175,40,189
120050027081,12, Florida,005, Bay County,95230.0,413,58,0,0,0,7,8,15,7,0,70,23,59,21,11,122,12
120050027091,12, Florida,005, Bay County,,373,16,0,0,17,64,39,24,22,0,23,0,32,27,14,13,82
120050027092,12, Florida,005, Bay County,78204.0,1265,80,0,0,23,59,0,94,30,2,38,208,464,55,8,90,114
120050027101,12, Florida,005, Bay County,43695.0,527,33,0,0,129,0,69,0,68,77,0,32,58,19,28,14,0
120050027102,12, Florida,005, Bay County,81528.0,1131,17,0,0,0,0,0,37,40,47,88,303,97,131,104,68,199
120050027103,12, Florida,005, Bay County,76696.0,904,45,0,62,0,0,0,43,21,173,51,38,90,65,90,92,134
120050027111,12, Florida,005, Bay County,80067.0,719,12,0,0,0,19,0,12,0,36,39,181,115,29,0,261,15
120050027112,12, Florida,005, Bay County,54896.0,835,49,18,0,112,34,41,54,59,39,12,56,57,56,102,90,56
120050027121,12, Florida,005, Bay County,80045.0,971,54,0,14,21,122,37,12,52,21,21,49,222,116,11,57,162
120050027131,12, Florida,005, Bay County,92716.0,353,11,0,11,6,33,7,17,0,6,0,65,47,30,31,30,59
120050027132,12, Florida,005, Bay County,59525.0,275,0,38,0,0,0,0,59,0,0,50,48,23,23,0,0,34
120059900000,12, Florida,005, Bay County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120690301021,12, Florida,069, Lake County,55074.0,314,22,13,0,14,18,0,23,27,6,67,0,17,53,42,0,12
120690301022,12, Florida,069, Lake County,66339.0,621,92,35,9,0,32,41,0,0,0,79,144,124,20,19,8,18
120690301023,12, Florida,069, Lake County,52776.0,567,15,15,36,51,58,47,35,7,12,127,65,88,0,0,0,11
120690301041,12, Florida,069, Lake County,62734.0,817,67,75,10,20,8,38,45,37,40,32,135,75,78,47,31,79
120690301061,12, Florida,069, Lake County,51544.0,640,11,35,38,15,13,107,31,35,14,74,47,109,62,23,12,14
120690301081,12, Florida,069, Lake County,76411.0,1007,65,0,59,0,0,56,16,28,34,98,130,72,107,77,136,129
120690301082,12, Florida,069, Lake County,101715.0,717,22,0,0,11,10,0,11,34,13,0,72,156,222,48,81,37
120690301091,12, Florida,069, Lake County,69844.0,847,59,46,115,34,8,41,17,0,13,38,151,147,37,17,54,70
120690301092,12, Florida,069, Lake County,87132.0,865,0,0,14,0,9,0,86,24,0,52,150,112,16,98,111,193
120690301101,12, Florida,069, Lake County,70240.0,486,0,26,0,18,16,0,84,9,0,9,218,29,32,0,36,9
120690301102,12, Florida,069, Lake County,87935.0,418,0,0,0,0,20,15,0,13,0,42,69,126,20,45,18,50
120690301103,12, Florida,069, Lake County,62377.0,510,13,41,0,29,0,0,28,16,12,0,227,37,15,0,28,64
120690301111,12, Florida,069, Lake County,81919.0,764,17,12,12,0,0,59,4,5,9,29,202,82,117,90,0,126
120690301121,12, Florida,069, Lake County,29820.0,742,91,21,123,33,111,0,0,59,44,61,0,55,73,71,0,0
120690301122,12, Florida,069, Lake County,75128.0,668,68,57,12,52,0,0,32,0,0,42,65,189,59,37,55,0
120690301123,12, Florida,069, Lake County,,519,50,27,0,0,22,0,11,0,13,102,57,12,11,9,205,0
120690302031,12, Florida,069, Lake County,142634.0,665,0,12,64,0,0,0,16,0,0,17,84,20,118,36,28,270
120690302032,12, Florida,069, Lake County,99900.0,2038,46,12,0,0,18,8,49,93,53,152,325,264,362,366,144,146
120690302033,12, Florida,069, Lake County,62423.0,1676,34,0,0,28,58,8,59,180,71,87,423,162,144,157,159,106
120690302041,12, Florida,069, Lake County,67132.0,627,86,1,0,16,3,18,74,0,0,73,77,132,49,21,28,49
120690302042,12, Florida,069, Lake County,56685.0,355,10,0,14,9,0,56,26,11,23,46,38,74,0,0,19,29
120690302043,12, Florida,069, Lake County,79242.0,494,80,0,0,17,18,0,27,11,0,9,28,165,56,47,6,30
120690302061,12, Florida,069, Lake County,64524.0,1089,72,3,33,44,150,25,52,5,58,28,197,268,32,35,44,43
120690302062,12, Florida,069, Lake County,56287.0,347,25,54,0,0,0,15,45,0,0,67,25,116,0,0,0,0
120690302063,12, Florida,069, Lake County,39009.0,245,0,28,10,0,0,12,84,13,0,20,26,34,14,4,0,0
120690302081,12, Florida,069, Lake County,76283.0,1139,30,49,0,36,26,53,44,36,63,92,121,151,92,100,160,86
120690302082,12, Florida,069, Lake County,108559.0,1018,24,0,12,25,22,26,0,12,66,21,136,118,501,36,14,5
120690302091,12, Florida,069, Lake County,24150.0,1248,68,179,192,253,25,126,36,95,31,150,76,0,17,0,0,0
120690302092,12, Florida,069, Lake County,33438.0,637,57,11,171,35,40,12,51,11,0,60,25,27,58,23,30,26
120690302101,12, Florida,069, Lake County,36053.0,714,25,52,210,20,33,9,33,14,11,38,53,22,35,105,14,40
120690302102,12, Florida,069, Lake County,35223.0,407,25,29,25,20,47,55,28,10,0,0,50,35,0,20,15,48
120690302111,12, Florida,069, Lake County,81625.0,999,22,0,39,6,10,29,45,27,63,107,109,145,96,23,180,98
120690302112,12, Florida,069, Lake County,92593.0,730,0,6,0,80,0,55,9,0,18,78,34,151,187,35,66,11
120690303021,12, Florida,069, Lake County,75504.0,1011,24,0,0,0,111,16,6,98,50,49,138,165,155,56,15,128
120690303022,12, Florida,069, Lake County,45104.0,880,53,33,33,63,23,116,28,90,104,61,98,107,28,25,9,9
120690303051,12, Florida,069, Lake County,38893.0,487,0,12,13,49,21,118,46,0,29,37,77,45,11,29,0,0
120690303052,12, Florida,069, Lake County,73417.0,856,0,69,11,11,53,34,10,29,30,98,121,153,163,22,9,43
120690303061,12, Florida,069, Lake County,71936.0,731,0,19,21,0,36,12,13,0,0,39,244,154,79,12,91,11
120690303062,12, Florida,069, Lake County,68191.0,400,0,12,0,42,0,16,0,51,0,34,97,18,72,58,0,0
120690303063,12, Florida,069, Lake County,37445.0,904,18,0,37,58,55,15,291,83,19,58,54,32,132,19,33,0
120690303064,12, Florida,069, Lake County,41500.0,610,126,15,0,17,38,42,16,85,18,27,69,93,33,19,0,12
120690303071,12, Florida,069, Lake County,60435.0,774,87,35,19,23,28,78,19,9,16,61,156,66,44,37,9,87
120690303072,12, Florida,069, Lake County,,592,112,13,75,18,0,73,0,2,22,0,29,186,0,25,37,0
120690303073,12, Florida,069, Lake County,51774.0,795,0,15,33,31,12,52,106,74,0,114,144,120,53,20,0,21
120690303081,12, Florida,069, Lake County,43417.0,639,69,57,28,12,47,28,54,34,23,89,66,110,15,7,0,0
120690303082,12, Florida,069, Lake County,77804.0,851,31,27,10,36,43,13,14,51,35,26,102,157,66,54,105,81
120690303083,12, Florida,069, Lake County,,320,7,0,68,86,0,16,0,11,0,12,27,26,0,0,0,67
120690304051,12, Florida,069, Lake County,71635.0,755,17,28,21,36,0,131,0,88,0,0,79,167,106,0,58,24
120690304052,12, Florida,069, Lake County,62667.0,1372,0,87,68,56,59,49,18,25,71,252,93,89,96,190,126,93
120690304053,12, Florida,069, Lake County,43500.0,420,0,98,0,69,33,0,0,25,13,20,103,0,39,20,0,0
120690304061,12, Florida,069, Lake County,63136.0,1046,19,80,97,79,0,14,24,91,42,62,82,117,141,54,115,29
120690304062,12, Florida,069, Lake County,58068.0,803,99,32,62,33,49,19,9,61,23,23,105,170,98,20,0,0
120690304071,12, Florida,069, Lake County,49433.0,851,44,4,46,0,27,116,57,52,99,14,58,155,113,10,37,19
120690304072,12, Florida,069, Lake County,53299.0,291,40,14,0,12,8,17,8,0,12,108,20,14,0,7,7,24
120690304081,12, Florida,069, Lake County,80861.0,1619,28,85,46,67,59,91,85,35,25,86,86,573,73,106,94,80
120690304082,12, Florida,069, Lake County,42269.0,553,13,0,73,57,0,96,13,41,0,44,21,38,19,66,36,36
120690304091,12, Florida,069, Lake County,40086.0,1744,85,47,0,74,100,240,325,149,63,77,265,219,34,0,53,13
120690304092,12, Florida,069, Lake County,60441.0,606,13,13,31,32,47,63,28,47,11,15,59,117,113,0,17,0
120690304093,12, Florida,069, Lake County,31905.0,1171,31,15,57,28,245,308,75,0,17,150,63,116,35,15,16,0
120690304101,12, Florida,069, Lake County,87246.0,517,12,4,8,4,0,19,35,12,0,48,52,93,108,51,30,41
120690304102,12, Florida,069, Lake County,93530.0,999,16,13,0,30,28,80,11,27,20,46,46,301,120,75,91,95
120690304111,12, Florida,069, Lake County,44154.0,1102,18,17,0,135,52,157,16,223,188,22,102,70,70,18,14,0
120690304112,12, Florida,069, Lake County,59207.0,619,18,63,0,30,72,17,16,43,0,67,56,138,52,0,47,0
120690304113,12, Florida,069, Lake County,46809.0,1640,318,58,33,129,69,104,60,15,60,139,286,94,133,84,16,42
120690305051,12, Florida,069, Lake County,48630.0,809,75,80,80,48,36,25,23,0,83,57,213,0,89,0,0,0
120690305052,12, Florida,069, Lake County,31119.0,618,101,37,65,0,29,185,13,44,25,16,25,46,14,0,18,0
120690305053,12, Florida,069, Lake County,35987.0,584,17,0,98,21,16,16,330,0,0,48,26,0,12,0,0,0
120690305061,12, Florida,069, Lake County,116771.0,1558,86,9,0,46,0,108,43,48,16,34,141,197,99,202,203,326
120690305062,12, Florida,069, Lake County,,381,0,17,15,17,72,71,14,0,0,0,54,39,0,0,35,47
120690305063,12, Florida,069, Lake County,70887.0,582,0,0,0,0,41,37,0,63,53,57,80,88,127,0,11,25
120690305071,12, Florida,069, Lake County,97582.0,304,0,26,0,19,0,17,0,0,0,19,35,95,66,7,7,13
120690305072,12, Florida,069, Lake County,34840.0,628,41,37,91,72,0,78,41,0,22,30,61,50,29,11,65,0
120690305073,12, Florida,069, Lake County,48951.0,706,156,38,0,9,0,56,29,6,93,22,191,10,11,42,23,20
